category,mouse_symbol,human_symbol,mapping_path,in_our_background
SINE-enriched genes,Chchd2,CHCHD2,symbol_upcase,True
SINE-enriched genes,Chchd4,CHCHD4,mgi_ortholog,True
SINE-enriched genes,Chp1,CHP1,mgi_ortholog,True
SINE-enriched genes,Chrna9,CHRNA9,mgi_ortholog,True
SINE-enriched genes,Chrne,CHRNE,mgi_ortholog,True
SINE-enriched genes,Chst4,CHST4,mgi_ortholog,True
SINE-enriched genes,Chtop,CHTOP,mgi_ortholog,True
SINE-enriched genes,Ciapin1,CIAPIN1,mgi_ortholog,True
SINE-enriched genes,Ciart,CIART,mgi_ortholog,True
SINE-enriched genes,Cib2,CIB2,mgi_ortholog,True
SINE-enriched genes,Cinp,CINP,mgi_ortholog,True
SINE-enriched genes,Ckap5,CKAP5,mgi_ortholog,True
SINE-enriched genes,Ckb,CKB,mgi_ortholog,True
SINE-enriched genes,Cks1b,CKS1B,mgi_ortholog,True
SINE-enriched genes,Clasrp,CLASRP,mgi_ortholog,True
SINE-enriched genes,Cldn3,CLDN3,mgi_ortholog,True
SINE-enriched genes,Cldn7,CLDN7,mgi_ortholog,True
SINE-enriched genes,Cldn9,CLDN9,mgi_ortholog,True
SINE-enriched genes,Clec18a,CLEC18A,symbol_upcase,True
SINE-enriched genes,Clhc1,CLHC1,mgi_ortholog,True
SINE-enriched genes,Clip1,CLIP1,mgi_ortholog,True
SINE-enriched genes,Clns1a,CLNS1A,mgi_ortholog,True
SINE-enriched genes,Clp1,CLP1,mgi_ortholog,True
SINE-enriched genes,Clps,CLPS,mgi_ortholog,True
SINE-enriched genes,Clpsl2,CLPSL2,mgi_ortholog,True
SINE-enriched genes,Clpx,CLPX,mgi_ortholog,True
SINE-enriched genes,Cltb,CLTB,mgi_ortholog,True
SINE-enriched genes,Cnbp,CNBP,mgi_ortholog,True
SINE-enriched genes,Cndp2,CNDP2,mgi_ortholog,True
SINE-enriched genes,Cnep1r1,CNEP1R1,mgi_ortholog,True
SINE-enriched genes,Cnksr1,CNKSR1,mgi_ortholog,True
SINE-enriched genes,Cnnm3,CNNM3,mgi_ortholog,True
SINE-enriched genes,Cnot8,CNOT8,mgi_ortholog,True
SINE-enriched genes,Cnp,CNP,mgi_ortholog,True
SINE-enriched genes,Cnpy2,CNPY2,mgi_ortholog,True
SINE-enriched genes,Cnpy4,CNPY4,mgi_ortholog,True
SINE-enriched genes,Cnr2,CNR2,mgi_ortholog,True
SINE-enriched genes,Cntn1,CNTN1,mgi_ortholog,True
SINE-enriched genes,Coa7,COA7,mgi_ortholog,True
SINE-enriched genes,Col9a2,COL9A2,mgi_ortholog,True
SINE-enriched genes,Colec11,COLEC11,mgi_ortholog,True
SINE-enriched genes,Commd5,COMMD5,mgi_ortholog,True
SINE-enriched genes,Commd7,COMMD7,mgi_ortholog,True
SINE-enriched genes,Commd8,COMMD8,mgi_ortholog,True
SINE-enriched genes,Copa,COPA,mgi_ortholog,True
SINE-enriched genes,Cope,COPE,mgi_ortholog,True
SINE-enriched genes,Cops7a,COPS7A,mgi_ortholog,True
SINE-enriched genes,Cops7b,COPS7B,mgi_ortholog,True
SINE-enriched genes,Copz1,COPZ1,mgi_ortholog,True
SINE-enriched genes,Copz2,COPZ2,mgi_ortholog,True
SINE-enriched genes,Cotl1,COTL1,mgi_ortholog,True
SINE-enriched genes,Cox14,COX14,mgi_ortholog,True
SINE-enriched genes,Cox18,COX18,mgi_ortholog,True
SINE-enriched genes,Cox5a,COX5A,mgi_ortholog,True
SINE-enriched genes,Cox6a1,COX6A1,mgi_ortholog,True
SINE-enriched genes,Cox7b,COX7B,mgi_ortholog,True
SINE-enriched genes,Cox8a,COX8A,mgi_ortholog,True
SINE-enriched genes,Cox8c,COX8C,mgi_ortholog,True
SINE-enriched genes,Cpm,CPM,mgi_ortholog,True
SINE-enriched genes,Cpne6,CPNE6,mgi_ortholog,True
SINE-enriched genes,Cpsf1,CPSF1,mgi_ortholog,True
SINE-enriched genes,Cpsf6,CPSF6,mgi_ortholog,True
SINE-enriched genes,Cpsf7,CPSF7,mgi_ortholog,True
SINE-enriched genes,Cpt1c,CPT1C,mgi_ortholog,True
SINE-enriched genes,Crb3,CRB3,mgi_ortholog,True
SINE-enriched genes,Crcp,CRCP,mgi_ortholog,True
SINE-enriched genes,Creb3l4,CREB3L4,mgi_ortholog,True
SINE-enriched genes,Crebl2,CREBL2,mgi_ortholog,True
SINE-enriched genes,Creld1,CRELD1,mgi_ortholog,True
SINE-enriched genes,Crem,CREM,mgi_ortholog,True
SINE-enriched genes,Crip3,CRIP3,mgi_ortholog,True
SINE-enriched genes,Crk,CRK,mgi_ortholog,True
SINE-enriched genes,Crlf3,CRLF3,mgi_ortholog,True
SINE-enriched genes,Crls1,CRLS1,mgi_ortholog,True
SINE-enriched genes,Crxos,,unmapped,False
SINE-enriched genes,Cryba1,CRYBA1,mgi_ortholog,True
SINE-enriched genes,Cryzl1,CRYZL1,mgi_ortholog,True
SINE-enriched genes,Cs,CS,mgi_ortholog,True
SINE-enriched genes,Csad,CSAD,mgi_ortholog,True
SINE-enriched genes,Cse1l,CSE1L,mgi_ortholog,True
SINE-enriched genes,Csnk1g2,CSNK1G2,mgi_ortholog,True
SINE-enriched genes,Csnk2b,CSNK2B,mgi_ortholog,True
SINE-enriched genes,Csrnp2,CSRNP2,mgi_ortholog,True
SINE-enriched genes,Cstf2t,CSTF2T,mgi_ortholog,True
SINE-enriched genes,Ctage5,,unmapped,False
SINE-enriched genes,Ctc1,CTC1,mgi_ortholog,True
SINE-enriched genes,Ctdspl2,CTDSPL2,mgi_ortholog,True
SINE-enriched genes,Ctf2,CTF2P,mgi_ortholog,False
SINE-enriched genes,Ctrb1,CTRB1,symbol_upcase,True
SINE-enriched genes,Ctsa,CTSA,mgi_ortholog,True
SINE-enriched genes,Ctsl,CTSL,symbol_upcase,True
SINE-enriched genes,Ctss,CTSS,mgi_ortholog,True
SINE-enriched genes,Cul5,CUL5,mgi_ortholog,True
SINE-enriched genes,Cwc15,CWC15,mgi_ortholog,True
SINE-enriched genes,Cwc22,CWC22,mgi_ortholog,True
SINE-enriched genes,Cwc25,CWC25,mgi_ortholog,True
SINE-enriched genes,Cwf19l2,CWF19L2,mgi_ortholog,True
SINE-enriched genes,Cxcl17,CXCL17,mgi_ortholog,True
SINE-enriched genes,Cyb5d1,CYB5D1,mgi_ortholog,True
SINE-enriched genes,Cyp27b1,CYP27B1,mgi_ortholog,True
SINE-enriched genes,Cystm1,CYSTM1,mgi_ortholog,True
SINE-enriched genes,Cyth3,CYTH3,mgi_ortholog,True
SINE-enriched genes,D330020A13Rik,,unmapped,False
SINE-enriched genes,D8Ertd738e,C19orf53,mgi_ortholog,True
SINE-enriched genes,Dact1,DACT1,mgi_ortholog,True
SINE-enriched genes,Dag1,DAG1,mgi_ortholog,True
SINE-enriched genes,Dand5,DAND5,mgi_ortholog,True
SINE-enriched genes,Daxx,DAXX,mgi_ortholog,True
SINE-enriched genes,Dazap1,DAZAP1,mgi_ortholog,True
SINE-enriched genes,Dbnl,DBNL,mgi_ortholog,True
SINE-enriched genes,Dctn1,DCTN1,mgi_ortholog,True
SINE-enriched genes,Dctn6,DCTN6,mgi_ortholog,True
SINE-enriched genes,Ddah2,DDAH2,mgi_ortholog,True
SINE-enriched genes,Ddhd2,DDHD2,mgi_ortholog,True
SINE-enriched genes,Ddx11,DDX11,symbol_upcase,True
SINE-enriched genes,Ddx19a,DDX19A,mgi_ortholog,True
SINE-enriched genes,Ddx24,DDX24,mgi_ortholog,True
SINE-enriched genes,Ddx28,DDX28,mgi_ortholog,True
SINE-enriched genes,Ddx39,,unmapped,False
SINE-enriched genes,Ddx46,DDX46,mgi_ortholog,True
SINE-enriched genes,Ddx49,DDX49,mgi_ortholog,True
SINE-enriched genes,Ddx51,DDX51,mgi_ortholog,True
SINE-enriched genes,Ddx55,DDX55,mgi_ortholog,True
SINE-enriched genes,Decr2,DECR2,mgi_ortholog,True
SINE-enriched genes,Dedd,DEDD,mgi_ortholog,True
SINE-enriched genes,Defb19,DEFB119,mgi_ortholog,True
SINE-enriched genes,Dennd2a,DENND2A,mgi_ortholog,True
SINE-enriched genes,Dennd4b,DENND4B,mgi_ortholog,True
SINE-enriched genes,Dennd4c,DENND4C,mgi_ortholog,True
SINE-enriched genes,Dennd5b,DENND5B,mgi_ortholog,True
SINE-enriched genes,Derl2,DERL2,mgi_ortholog,True
SINE-enriched genes,Dgcr8,DGCR8,mgi_ortholog,True
SINE-enriched genes,Dgka,DGKA,mgi_ortholog,True
SINE-enriched genes,Dhx15,DHX15,mgi_ortholog,True
SINE-enriched genes,Dhx16,DHX16,mgi_ortholog,True
SINE-enriched genes,Dhx30,DHX30,mgi_ortholog,True
SINE-enriched genes,Dhx33,DHX33,mgi_ortholog,True
SINE-enriched genes,Dhx57,DHX57,mgi_ortholog,True
SINE-enriched genes,Dido1,DIDO1,mgi_ortholog,True
SINE-enriched genes,Dis3,DIS3,mgi_ortholog,True
SINE-enriched genes,Dkkl1,DKKL1,mgi_ortholog,True
SINE-enriched genes,Dlec1,DLEC1,mgi_ortholog,True
SINE-enriched genes,Dlg4,DLG4,mgi_ortholog,True
SINE-enriched genes,Dna2,DNA2,mgi_ortholog,True
SINE-enriched genes,Dnah17,DNAH17,mgi_ortholog,True
SINE-enriched genes,Dnaja3,DNAJA3,mgi_ortholog,True
SINE-enriched genes,Dnajb13,DNAJB13,mgi_ortholog,True
SINE-enriched genes,Dnajc22,DNAJC22,mgi_ortholog,True
SINE-enriched genes,Dnajc4,DNAJC4,mgi_ortholog,True
SINE-enriched genes,Dnajc6,DNAJC6,mgi_ortholog,True
SINE-enriched genes,Dnajc9,DNAJC9,mgi_ortholog,True
SINE-enriched genes,Dnase1l1,DNASE1L1,mgi_ortholog,True
SINE-enriched genes,Dnm2,DNM2,mgi_ortholog,True
SINE-enriched genes,Dohh,DOHH,mgi_ortholog,True
SINE-enriched genes,Dok3,DOK3,mgi_ortholog,True
SINE-enriched genes,Dpep3,DPEP3,mgi_ortholog,True
SINE-enriched genes,Dpf2,DPF2,mgi_ortholog,True
SINE-enriched genes,Dpm3,DPM3,mgi_ortholog,True
SINE-enriched genes,Dppa2,DPPA2,mgi_ortholog,True
SINE-enriched genes,Dppa3,DPPA3,mgi_ortholog,True
SINE-enriched genes,Dppa4,DPPA4,mgi_ortholog,True
SINE-enriched genes,Dppa5a,DPPA5,mgi_ortholog,True
SINE-enriched genes,Dpy30,DPY30,mgi_ortholog,True
SINE-enriched genes,Drg2,DRG2,mgi_ortholog,True
SINE-enriched genes,Dstyk,DSTYK,mgi_ortholog,True
SINE-enriched genes,Dtnb,DTNB,mgi_ortholog,True
SINE-enriched genes,Dtymk,DTYMK,mgi_ortholog,True
SINE-enriched genes,Dus1l,DUS1L,mgi_ortholog,True
SINE-enriched genes,Dusp14,DUSP14,mgi_ortholog,True
SINE-enriched genes,Dync1li2,DYNC1LI2,mgi_ortholog,True
SINE-enriched genes,Dynll1,DYNLL1,mgi_ortholog,True
SINE-enriched genes,Dynll2,DYNLL2,mgi_ortholog,True
SINE-enriched genes,Dyx1c1,,unmapped,False
SINE-enriched genes,Dzank1,DZANK1,mgi_ortholog,True
SINE-enriched genes,Ear1,,unmapped,False
SINE-enriched genes,Ear2,,unmapped,False
SINE-enriched genes,Ear6,,unmapped,False
SINE-enriched genes,Ecscr,ECSCR,mgi_ortholog,True
SINE-enriched genes,Edf1,EDF1,mgi_ortholog,True
SINE-enriched genes,Eef2,EEF2,mgi_ortholog,True
SINE-enriched genes,Ehmt2,EHMT2,mgi_ortholog,True
SINE-enriched genes,Eif1,EIF1,mgi_ortholog,True
SINE-enriched genes,Eif2b4,EIF2B4,mgi_ortholog,True
SINE-enriched genes,Eif2s3x,,unmapped,False
SINE-enriched genes,Eif3a,EIF3A,mgi_ortholog,True
SINE-enriched genes,Eif3b,EIF3B,mgi_ortholog,True
SINE-enriched genes,Eif3i,EIF3I,mgi_ortholog,True
SINE-enriched genes,Eif3l,EIF3L,mgi_ortholog,True
SINE-enriched genes,Eif4a2,EIF4A2,mgi_ortholog,True
SINE-enriched genes,Eif4e2,EIF4E2,mgi_ortholog,True
SINE-enriched genes,Eif4enif1,EIF4ENIF1,mgi_ortholog,True
SINE-enriched genes,Eif4g1,EIF4G1,mgi_ortholog,True
SINE-enriched genes,Eif4h,EIF4H,mgi_ortholog,True
SINE-enriched genes,Eif5a,EIF5A,symbol_upcase,True
SINE-enriched genes,Elf2,ELF2,mgi_ortholog,True
SINE-enriched genes,Elof1,ELOF1,mgi_ortholog,True
SINE-enriched genes,Elovl6,ELOVL6,mgi_ortholog,True
SINE-enriched genes,Elp6,ELP6,mgi_ortholog,True
SINE-enriched genes,Emc3,EMC3,mgi_ortholog,True
SINE-enriched genes,Emd,EMD,mgi_ortholog,True
SINE-enriched genes,Emg1,EMG1,mgi_ortholog,True
SINE-enriched genes,Endog,ENDOG,mgi_ortholog,True
SINE-enriched genes,Enpp1,ENPP1,mgi_ortholog,True
SINE-enriched genes,Entpd5,ENTPD5,mgi_ortholog,True
SINE-enriched genes,Ep400,EP400,mgi_ortholog,True
SINE-enriched genes,Epb4.1,,unmapped,False
SINE-enriched genes,Epb4.1l5,,unmapped,False
SINE-enriched genes,Ephx3,EPHX3,mgi_ortholog,True
SINE-enriched genes,Epor,EPOR,mgi_ortholog,True
SINE-enriched genes,Eps15,EPS15,mgi_ortholog,True
SINE-enriched genes,Eps15l1,EPS15L1,mgi_ortholog,True
SINE-enriched genes,Eps8,EPS8,mgi_ortholog,True
SINE-enriched genes,Eral1,ERAL1,mgi_ortholog,True
SINE-enriched genes,Ercc2,ERCC2,mgi_ortholog,True
SINE-enriched genes,Ercc8,ERCC8,mgi_ortholog,True
SINE-enriched genes,Erh,ERH,mgi_ortholog,True
SINE-enriched genes,Eri3,ERI3,mgi_ortholog,True
SINE-enriched genes,Esrra,ESRRA,mgi_ortholog,True
SINE-enriched genes,Esrrb,ESRRB,mgi_ortholog,True
SINE-enriched genes,Etv2,ETV2,mgi_ortholog,True
SINE-enriched genes,Evi2a,EVI2A,mgi_ortholog,True
SINE-enriched genes,Evi2b,EVI2B,mgi_ortholog,True
SINE-enriched genes,Evi5,EVI5,mgi_ortholog,True
SINE-enriched genes,Evpl,EVPL,mgi_ortholog,True
SINE-enriched genes,Exd1,EXD1,mgi_ortholog,True
SINE-enriched genes,Exoc3l,EXOC3L1,mgi_ortholog,True
SINE-enriched genes,Exoc3l2,EXOC3L2,mgi_ortholog,True
SINE-enriched genes,Exoc7,EXOC7,mgi_ortholog,True
SINE-enriched genes,Exosc7,EXOSC7,mgi_ortholog,True
SINE-enriched genes,Ezh1,EZH1,mgi_ortholog,True
SINE-enriched genes,F12,F12,mgi_ortholog,True
SINE-enriched genes,Fa2h,FA2H,mgi_ortholog,True
SINE-enriched genes,Faap24,FAAP24,mgi_ortholog,True
SINE-enriched genes,Faiml,FAIM,mgi_ortholog,True
SINE-enriched genes,Fam101b,,unmapped,False
SINE-enriched genes,Fam103a1,,unmapped,False
SINE-enriched genes,Fam122b,,unmapped,False
SINE-enriched genes,Fam166a,FAM166A,symbol_upcase,True
SINE-enriched genes,Fam178a,,unmapped,False
SINE-enriched genes,Fam179b,,unmapped,False
SINE-enriched genes,Fam186b,FAM186B,mgi_ortholog,True
SINE-enriched genes,Fam195a,,unmapped,False
SINE-enriched genes,Fam219b,FAM219B,mgi_ortholog,True
SINE-enriched genes,Fam222b,FAM222B,mgi_ortholog,True
SINE-enriched genes,Fam229a,FAM229A,mgi_ortholog,True
SINE-enriched genes,Fam43b,FAM43B,mgi_ortholog,True
SINE-enriched genes,Fam58b,,unmapped,False
SINE-enriched genes,Fam60a,,unmapped,False
SINE-enriched genes,Fam71e1,,unmapped,False
SINE-enriched genes,Fam73b,,unmapped,False
SINE-enriched genes,Fam76a,FAM76A,mgi_ortholog,True
SINE-enriched genes,Fam83c,FAM83C,symbol_upcase,True
SINE-enriched genes,Fam96b,,unmapped,False
SINE-enriched genes,Fance,FANCE,mgi_ortholog,True
SINE-enriched genes,Fancg,FANCG,mgi_ortholog,True
SINE-enriched genes,Farsa,FARSA,mgi_ortholog,True
SINE-enriched genes,Fasn,FASN,mgi_ortholog,True
SINE-enriched genes,Fastkd5,FASTKD5,mgi_ortholog,True
SINE-enriched genes,Fau,FAU,mgi_ortholog,True
SINE-enriched genes,Fbln1,FBLN1,mgi_ortholog,True
SINE-enriched genes,Fbxl20,FBXL20,mgi_ortholog,True
SINE-enriched genes,Fbxl3,FBXL3,mgi_ortholog,True
SINE-enriched genes,Fbxo33,FBXO33,mgi_ortholog,True
SINE-enriched genes,Fbxo34,FBXO34,mgi_ortholog,True
SINE-enriched genes,Fbxo46,FBXO46,mgi_ortholog,True
SINE-enriched genes,Fbxo47,FBXO47,mgi_ortholog,True
SINE-enriched genes,Fbxw2,FBXW2,mgi_ortholog,True
SINE-enriched genes,Fbxw24,FBXW12,mgi_ortholog,True
SINE-enriched genes,Fbxw9,FBXW9,mgi_ortholog,True
SINE-enriched genes,Fcer1g,FCER1G,mgi_ortholog,True
SINE-enriched genes,Fcgrt,FCGRT,mgi_ortholog,True
SINE-enriched genes,Fcho2,FCHO2,mgi_ortholog,True
SINE-enriched genes,Fcna,,unmapped,False
SINE-enriched genes,Fdx1l,,unmapped,False
SINE-enriched genes,Fem1a,FEM1A,mgi_ortholog,True
SINE-enriched genes,Fgf17,FGF17,mgi_ortholog,True
SINE-enriched genes,Fgfbp3,FGFBP3,mgi_ortholog,True
SINE-enriched genes,Fgfr1,FGFR1,mgi_ortholog,True
SINE-enriched genes,Fgfr4,FGFR4,mgi_ortholog,True
SINE-enriched genes,Fignl1,FIGNL1,mgi_ortholog,True
SINE-enriched genes,Fkbp10,FKBP10,mgi_ortholog,True
SINE-enriched genes,Fkbp5,FKBP5,mgi_ortholog,True
SINE-enriched genes,Fkrp,FKRP,mgi_ortholog,True
SINE-enriched genes,Flad1,FLAD1,mgi_ortholog,True
SINE-enriched genes,Flot1,FLOT1,mgi_ortholog,True
SINE-enriched genes,Flywch1,FLYWCH1,mgi_ortholog,True
SINE-enriched genes,Flywch2,FLYWCH2,mgi_ortholog,True
SINE-enriched genes,Fn1,FN1,mgi_ortholog,True
SINE-enriched genes,Fnbp1,FNBP1,mgi_ortholog,True
SINE-enriched genes,Fnbp4,FNBP4,mgi_ortholog,True
SINE-enriched genes,Fntb,FNTB,symbol_upcase,True
SINE-enriched genes,Folr1,FOLR1,mgi_ortholog,True
SINE-enriched genes,Folr2,FOLR2,symbol_upcase,True
SINE-enriched genes,Fpr2,FPR2,mgi_ortholog,True
SINE-enriched genes,Fpr3,FPR3,symbol_upcase,True
SINE-enriched genes,Frem2,FREM2,mgi_ortholog,True
SINE-enriched genes,Fryl,FRYL,mgi_ortholog,True
SINE-enriched genes,Fst,FST,mgi_ortholog,True
SINE-enriched genes,Ftl1,FTL,mgi_ortholog,True
SINE-enriched genes,Ftsj3,FTSJ3,mgi_ortholog,True
SINE-enriched genes,Fuk,,unmapped,False
SINE-enriched genes,Fuom,FUOM,mgi_ortholog,True
SINE-enriched genes,Fut1,FUT1,mgi_ortholog,True
SINE-enriched genes,Fut11,FUT11,symbol_upcase,True
SINE-enriched genes,Fxr2,FXR2,mgi_ortholog,True
SINE-enriched genes,Fyttd1,FYTTD1,mgi_ortholog,True
SINE-enriched genes,Fzr1,FZR1,mgi_ortholog,True
SINE-enriched genes,G3bp2,G3BP2,mgi_ortholog,True
SINE-enriched genes,G6pc3,G6PC3,mgi_ortholog,True
SINE-enriched genes,Gabarap,GABARAP,mgi_ortholog,True
SINE-enriched genes,Gabpb1,GABPB1,mgi_ortholog,True
SINE-enriched genes,Galnt1,GALNT1,mgi_ortholog,True
SINE-enriched genes,Galr2,GALR2,mgi_ortholog,True
SINE-enriched genes,Ganab,GANAB,mgi_ortholog,True
SINE-enriched genes,Gapvd1,GAPVD1,mgi_ortholog,True
SINE-enriched genes,Garnl3,GARNL3,mgi_ortholog,True
SINE-enriched genes,Gart,GART,mgi_ortholog,True
SINE-enriched genes,Gatad2a,GATAD2A,mgi_ortholog,True
SINE-enriched genes,Gatad2b,GATAD2B,mgi_ortholog,True
SINE-enriched genes,Gatsl2,,unmapped,False
SINE-enriched genes,Gatsl3,,unmapped,False
SINE-enriched genes,Gcc1,GCC1,mgi_ortholog,True
SINE-enriched genes,Gcdh,GCDH,mgi_ortholog,True
SINE-enriched genes,Gcnt7,GCNT7,mgi_ortholog,True
SINE-enriched genes,Gcsh,GCSH,mgi_ortholog,True
SINE-enriched genes,Gde1,GDE1,mgi_ortholog,True
SINE-enriched genes,Gdf9,GDF9,mgi_ortholog,True
SINE-enriched genes,Gdpd3,GDPD3,mgi_ortholog,True
SINE-enriched genes,Gemin5,GEMIN5,mgi_ortholog,True
SINE-enriched genes,Gemin6,GEMIN6,mgi_ortholog,True
SINE-enriched genes,Gemin7,GEMIN7,mgi_ortholog,True
SINE-enriched genes,Gfi1,GFI1,mgi_ortholog,True
SINE-enriched genes,Gfm2,GFM2,mgi_ortholog,True
SINE-enriched genes,Gfod2,GFOD2,mgi_ortholog,True
SINE-enriched genes,Gga3,GGA3,mgi_ortholog,True
SINE-enriched genes,Ggt1,GGT1,symbol_upcase,True
SINE-enriched genes,Gigyf2,GIGYF2,mgi_ortholog,True
SINE-enriched genes,Gins1,GINS1,mgi_ortholog,True
SINE-enriched genes,Gins2,GINS2,mgi_ortholog,True
SINE-enriched genes,Gja6,GJA6P,mgi_ortholog,False
SINE-enriched genes,Gjb3,GJB3,mgi_ortholog,True
SINE-enriched genes,Gjc1,GJC1,mgi_ortholog,True
SINE-enriched genes,Gle1,GLE1,mgi_ortholog,True
SINE-enriched genes,Gli1,GLI1,mgi_ortholog,True
SINE-enriched genes,Glmp,GLMP,mgi_ortholog,True
SINE-enriched genes,Glrx2,GLRX2,mgi_ortholog,True
SINE-enriched genes,Gls2,GLS2,mgi_ortholog,True
SINE-enriched genes,Gm10083,,unmapped,False
SINE-enriched genes,Gm10188,,unmapped,False
SINE-enriched genes,Gm10264,,unmapped,False
SINE-enriched genes,Gm10382,,unmapped,False
SINE-enriched genes,Gm10424,,unmapped,False
SINE-enriched genes,Gm10477,,unmapped,False
SINE-enriched genes,Gm10645,,unmapped,False
SINE-enriched genes,Gm10840,,unmapped,False
SINE-enriched genes,Gm10972,,unmapped,False
SINE-enriched genes,Gm11492,,unmapped,False
SINE-enriched genes,Gm12800,,unmapped,False
SINE-enriched genes,Gm13040,,unmapped,False
SINE-enriched genes,Gm13125,,unmapped,False
SINE-enriched genes,Gm13128,,unmapped,False
SINE-enriched genes,Gm14214,,unmapped,False
SINE-enriched genes,Gm16286,,unmapped,False
SINE-enriched genes,Gm16314,,unmapped,False
SINE-enriched genes,Gm16429,,unmapped,False
SINE-enriched genes,Gm16522,,unmapped,False
SINE-enriched genes,Gm17541,,unmapped,False
SINE-enriched genes,Gm20388,,unmapped,False
SINE-enriched genes,Gm20458,,unmapped,False
SINE-enriched genes,Gm20479,,unmapped,False
SINE-enriched genes,Gm20499,,unmapped,False
SINE-enriched genes,Gm20537,,unmapped,False
SINE-enriched genes,Gm2056,,unmapped,False
SINE-enriched genes,Gm20737,,unmapped,False
SINE-enriched genes,Gm20738,,unmapped,False
SINE-enriched genes,Gm20747,,unmapped,False
SINE-enriched genes,Gm20772,,unmapped,False
SINE-enriched genes,Gm20773,,unmapped,False
SINE-enriched genes,Gm20777,,unmapped,False
SINE-enriched genes,Gm20795,,unmapped,False
SINE-enriched genes,Gm20806,,unmapped,False
SINE-enriched genes,Gm20807,,unmapped,False
SINE-enriched genes,Gm20809,,unmapped,False
SINE-enriched genes,Gm20815,,unmapped,False
SINE-enriched genes,Gm20816,,unmapped,False
SINE-enriched genes,Gm20821,,unmapped,False
SINE-enriched genes,Gm20822,,unmapped,False
SINE-enriched genes,Gm20823,,unmapped,False
SINE-enriched genes,Gm20825,,unmapped,False
SINE-enriched genes,Gm20828,,unmapped,False
SINE-enriched genes,Gm20830,,unmapped,False
SINE-enriched genes,Gm20831,,unmapped,False
SINE-enriched genes,Gm20834,,unmapped,False
SINE-enriched genes,Gm20852,,unmapped,False
SINE-enriched genes,Gm20854,,unmapped,False
SINE-enriched genes,Gm20865,,unmapped,False
SINE-enriched genes,Gm20867,,unmapped,False
SINE-enriched genes,Gm20873,,unmapped,False
SINE-enriched genes,Gm20878,,unmapped,False
SINE-enriched genes,Gm20909,,unmapped,False
SINE-enriched genes,Gm20914,,unmapped,False
SINE-enriched genes,Gm20917,,unmapped,False
SINE-enriched genes,Gm20924,,unmapped,False
SINE-enriched genes,Gm21118,,unmapped,False
SINE-enriched genes,Gm21292,,unmapped,False
SINE-enriched genes,Gm21310,,unmapped,False
SINE-enriched genes,Gm21319,,unmapped,False
SINE-enriched genes,Gm21394,,unmapped,False
SINE-enriched genes,Gm21425,,unmapped,False
SINE-enriched genes,Gm21440,,unmapped,False
SINE-enriched genes,Gm21454,,unmapped,False
SINE-enriched genes,Gm21586,,unmapped,False
SINE-enriched genes,Gm21719,,unmapped,False
SINE-enriched genes,Gm21721,,unmapped,False
SINE-enriched genes,Gm21812,,unmapped,False
SINE-enriched genes,Gm21885,,unmapped,False
SINE-enriched genes,Gm21943,,unmapped,False
SINE-enriched genes,Gm21953,,unmapped,False
SINE-enriched genes,Gm21992,,unmapped,False
SINE-enriched genes,Gm27029,,unmapped,False
SINE-enriched genes,Gm28043,,unmapped,False
SINE-enriched genes,Gm28079,,unmapped,False
SINE-enriched genes,Gm28171,,unmapped,False
SINE-enriched genes,Gm28778,,unmapped,False
SINE-enriched genes,Gm29049,,unmapped,False
SINE-enriched genes,Gm3086,,unmapped,False
SINE-enriched genes,Gm3147,,unmapped,False
SINE-enriched genes,Gm3176,,unmapped,False
SINE-enriched genes,Gm3233,,unmapped,False
SINE-enriched genes,Gm33815,,unmapped,False
SINE-enriched genes,Gm3646,,unmapped,False
SINE-enriched genes,Gm38100,,unmapped,False
SINE-enriched genes,Gm38303,,unmapped,False
SINE-enriched genes,Gm38394,,unmapped,False
SINE-enriched genes,Gm4353,,unmapped,False
SINE-enriched genes,Gm5129,,unmapped,False
SINE-enriched genes,Gm5478,,unmapped,False
SINE-enriched genes,Gm5741,,unmapped,False
SINE-enriched genes,Gm5786,,unmapped,False
SINE-enriched genes,Gm590,,unmapped,False
SINE-enriched genes,Gm6096,,unmapped,False
SINE-enriched genes,Gm6665,,unmapped,False
SINE-enriched genes,Gm6902,,unmapped,False
SINE-enriched genes,Gm7873,,unmapped,False
SINE-enriched genes,Gm7978,,unmapped,False
SINE-enriched genes,Gm8186,,unmapped,False
SINE-enriched genes,Gm8332,,unmapped,False
SINE-enriched genes,Gm8444,,unmapped,False
SINE-enriched genes,Gm8973,,unmapped,False
SINE-enriched genes,Gm9803,,unmapped,False
SINE-enriched genes,Gm9970,,unmapped,False
SINE-enriched genes,Gmeb1,GMEB1,mgi_ortholog,True
SINE-enriched genes,Gmfg,GMFG,mgi_ortholog,True
SINE-enriched genes,Gmnn,GMNN,mgi_ortholog,True
SINE-enriched genes,Gnat1,GNAT1,mgi_ortholog,True
SINE-enriched genes,Gnb2l1,,unmapped,False
SINE-enriched genes,Golgb1,GOLGB1,mgi_ortholog,True
SINE-enriched genes,Golph3l,GOLPH3L,mgi_ortholog,True
SINE-enriched genes,Gpatch3,GPATCH3,mgi_ortholog,True
SINE-enriched genes,Gpbp1l1,GPBP1L1,mgi_ortholog,True
SINE-enriched genes,Gpd1l,GPD1L,mgi_ortholog,True
SINE-enriched genes,Gpr12,GPR12,mgi_ortholog,True
